molecule_chembl_id,target_chembl_id,standard_value,standard_units,standard_type
CHEMBL3426750,CHEMBL4303,100000.0,nM,IC50
CHEMBL3426751,CHEMBL4303,,,IC50
CHEMBL3426752,CHEMBL4303,,,IC50
CHEMBL3426753,CHEMBL4303,,,IC50
CHEMBL3426754,CHEMBL4303,,,IC50
CHEMBL3426755,CHEMBL4303,,,IC50
CHEMBL3426756,CHEMBL4303,,,IC50
CHEMBL3426757,CHEMBL4303,,,IC50
CHEMBL3426758,CHEMBL4303,,,IC50
CHEMBL3426759,CHEMBL4303,,,IC50
CHEMBL3426760,CHEMBL4303,,,IC50
CHEMBL3426761,CHEMBL4303,,,IC50
CHEMBL3426762,CHEMBL4303,,,IC50
CHEMBL3426763,CHEMBL4303,,,IC50
CHEMBL3426764,CHEMBL4303,100000.0,nM,IC50
CHEMBL3426765,CHEMBL4303,100000.0,nM,IC50
CHEMBL3426766,CHEMBL4303,100000.0,nM,IC50
CHEMBL3426767,CHEMBL4303,100000.0,nM,IC50
CHEMBL3426768,CHEMBL4303,500000.0,nM,IC50
CHEMBL3426769,CHEMBL4303,250000.0,nM,IC50
CHEMBL3426770,CHEMBL4303,100000.0,nM,IC50
CHEMBL3426771,CHEMBL4303,100000.0,nM,IC50
CHEMBL3426772,CHEMBL4303,100000.0,nM,IC50
CHEMBL3426773,CHEMBL4303,100000.0,nM,IC50
CHEMBL3426774,CHEMBL4303,100000.0,nM,IC50
CHEMBL3426775,CHEMBL4303,100000.0,nM,IC50
CHEMBL3426776,CHEMBL4303,100000.0,nM,IC50
CHEMBL3426777,CHEMBL4303,100000.0,nM,IC50
CHEMBL3426778,CHEMBL4303,,,IC50
CHEMBL3426779,CHEMBL4303,100000.0,nM,IC50
CHEMBL3426780,CHEMBL4303,,,IC50
CHEMBL3426781,CHEMBL4303,41800.0,nM,IC50
CHEMBL3426782,CHEMBL4303,,,IC50
CHEMBL3426783,CHEMBL4303,,,IC50
CHEMBL3426784,CHEMBL4303,,,IC50
CHEMBL3426785,CHEMBL4303,,,IC50
CHEMBL3600800,CHEMBL4303,73.0,nM,IC50
CHEMBL3600799,CHEMBL4303,389.0,nM,IC50
CHEMBL3600798,CHEMBL4303,393.0,nM,IC50
CHEMBL3600797,CHEMBL4303,120.0,nM,IC50
CHEMBL3600796,CHEMBL4303,143.0,nM,IC50
CHEMBL3600795,CHEMBL4303,151.0,nM,IC50
CHEMBL3600794,CHEMBL4303,1770.0,nM,IC50
CHEMBL3600793,CHEMBL4303,446.0,nM,IC50
CHEMBL3600792,CHEMBL4303,111.0,nM,IC50
CHEMBL3600791,CHEMBL4303,126.0,nM,IC50
CHEMBL3600790,CHEMBL4303,68.0,nM,IC50
CHEMBL3600789,CHEMBL4303,384.0,nM,IC50
CHEMBL3600387,CHEMBL4303,116.0,nM,IC50
CHEMBL3600514,CHEMBL4303,108.0,nM,IC50
CHEMBL3600513,CHEMBL4303,76.0,nM,IC50
CHEMBL3600512,CHEMBL4303,237.0,nM,IC50
CHEMBL3600511,CHEMBL4303,101.0,nM,IC50
CHEMBL3600510,CHEMBL4303,167.0,nM,IC50
CHEMBL3600509,CHEMBL4303,1100.0,nM,IC50
CHEMBL3600508,CHEMBL4303,146.0,nM,IC50
CHEMBL3600507,CHEMBL4303,149.0,nM,IC50
CHEMBL3600506,CHEMBL4303,160.0,nM,IC50
CHEMBL3600505,CHEMBL4303,87.0,nM,IC50
CHEMBL3600504,CHEMBL4303,114.0,nM,IC50
CHEMBL3600503,CHEMBL4303,87.0,nM,IC50
CHEMBL3600502,CHEMBL4303,135.0,nM,IC50
CHEMBL3600501,CHEMBL4303,142.0,nM,IC50
CHEMBL3600500,CHEMBL4303,83.0,nM,IC50
CHEMBL3600499,CHEMBL4303,35.0,nM,IC50
CHEMBL3600498,CHEMBL4303,99.0,nM,IC50
CHEMBL3600497,CHEMBL4303,141.0,nM,IC50
CHEMBL3600496,CHEMBL4303,144.0,nM,IC50
CHEMBL3600495,CHEMBL4303,736.0,nM,IC50
CHEMBL3600494,CHEMBL4303,133.0,nM,IC50
CHEMBL3600435,CHEMBL4303,182.0,nM,IC50
CHEMBL3600434,CHEMBL4303,636.0,nM,IC50
CHEMBL252164,CHEMBL4303,85.0,nM,IC50
CHEMBL1514322,CHEMBL4303,50000.0,nM,IC50
CHEMBL3686073,CHEMBL4303,1400.0,nM,IC50
CHEMBL3686074,CHEMBL4303,3500.0,nM,IC50
CHEMBL3686075,CHEMBL4303,35000.0,nM,IC50
CHEMBL3686076,CHEMBL4303,680.0,nM,IC50
CHEMBL3686077,CHEMBL4303,2900.0,nM,IC50
CHEMBL3686078,CHEMBL4303,5000.0,nM,IC50
CHEMBL3686079,CHEMBL4303,1800.0,nM,IC50
CHEMBL3686080,CHEMBL4303,2600.0,nM,IC50
CHEMBL3686081,CHEMBL4303,7860.0,nM,IC50
CHEMBL3686082,CHEMBL4303,382.0,nM,IC50
CHEMBL3686083,CHEMBL4303,1400.0,nM,IC50
CHEMBL3686084,CHEMBL4303,1800.0,nM,IC50
CHEMBL3686085,CHEMBL4303,1560.0,nM,IC50
CHEMBL3686086,CHEMBL4303,1040.0,nM,IC50
CHEMBL3686087,CHEMBL4303,1460.0,nM,IC50
CHEMBL3686088,CHEMBL4303,1680.0,nM,IC50
CHEMBL3686089,CHEMBL4303,3000.0,nM,IC50
CHEMBL3686090,CHEMBL4303,2740.0,nM,IC50
CHEMBL3686091,CHEMBL4303,5920.0,nM,IC50
CHEMBL3686072,CHEMBL4303,4750.0,nM,IC50
CHEMBL3686092,CHEMBL4303,2000.0,nM,IC50
CHEMBL3686093,CHEMBL4303,2000.0,nM,IC50
CHEMBL3686094,CHEMBL4303,30000.0,nM,IC50
CHEMBL3686095,CHEMBL4303,100000.0,nM,IC50
CHEMBL3686096,CHEMBL4303,58.0,nM,IC50
CHEMBL3686097,CHEMBL4303,40.0,nM,IC50
CHEMBL3686098,CHEMBL4303,110.0,nM,IC50
CHEMBL3686099,CHEMBL4303,100.0,nM,IC50
CHEMBL3686100,CHEMBL4303,29.0,nM,IC50
CHEMBL3686101,CHEMBL4303,27.0,nM,IC50
CHEMBL3686102,CHEMBL4303,38.0,nM,IC50
CHEMBL3686103,CHEMBL4303,79.0,nM,IC50
CHEMBL3686104,CHEMBL4303,56.0,nM,IC50
CHEMBL3686105,CHEMBL4303,46.0,nM,IC50
CHEMBL3686106,CHEMBL4303,100.0,nM,IC50
CHEMBL3686107,CHEMBL4303,30.0,nM,IC50
CHEMBL3686108,CHEMBL4303,107.0,nM,IC50
CHEMBL3686109,CHEMBL4303,180.0,nM,IC50
CHEMBL3686110,CHEMBL4303,330.0,nM,IC50
CHEMBL3686111,CHEMBL4303,220.0,nM,IC50
CHEMBL3686112,CHEMBL4303,58.0,nM,IC50
CHEMBL3686112,CHEMBL4303,47.0,nM,IC50
CHEMBL3686113,CHEMBL4303,243.0,nM,IC50
CHEMBL3686113,CHEMBL4303,220.0,nM,IC50
CHEMBL3686114,CHEMBL4303,330.0,nM,IC50
CHEMBL3686115,CHEMBL4303,93.0,nM,IC50
CHEMBL3686116,CHEMBL4303,336.0,nM,IC50
CHEMBL3686116,CHEMBL4303,207.0,nM,IC50
CHEMBL3686117,CHEMBL4303,336.0,nM,IC50
CHEMBL3686118,CHEMBL4303,330.0,nM,IC50
CHEMBL3686119,CHEMBL4303,85.0,nM,IC50
CHEMBL3686120,CHEMBL4303,49.0,nM,IC50
CHEMBL3686121,CHEMBL4303,114.0,nM,IC50
CHEMBL4758278,CHEMBL4303,3900.0,nM,IC50
CHEMBL4777096,CHEMBL4303,2580.0,nM,IC50
CHEMBL4751004,CHEMBL4303,3570.0,nM,IC50
CHEMBL4745048,CHEMBL4303,1840.0,nM,IC50
CHEMBL4740117,CHEMBL4303,1850.0,nM,IC50
CHEMBL4740901,CHEMBL4303,3720.0,nM,IC50
CHEMBL4788842,CHEMBL4303,25000.0,nM,IC50
CHEMBL4740901,CHEMBL4303,4000.0,nM,IC50
CHEMBL4760133,CHEMBL4303,50000.0,nM,IC50
CHEMBL560895,CHEMBL4303,4.0,nM,IC50
CHEMBL3235353,CHEMBL4303,5.0,nM,IC50
CHEMBL4763549,CHEMBL4303,101.0,nM,IC50
CHEMBL4740273,CHEMBL4303,68.0,nM,IC50
CHEMBL4756421,CHEMBL4303,51.0,nM,IC50
CHEMBL4796520,CHEMBL4303,40.0,nM,IC50
CHEMBL4761498,CHEMBL4303,156.0,nM,IC50
CHEMBL4789323,CHEMBL4303,50000.0,nM,IC50
CHEMBL4761885,CHEMBL4303,264.0,nM,IC50
CHEMBL4796556,CHEMBL4303,946.0,nM,IC50
CHEMBL4791530,CHEMBL4303,159.0,nM,IC50
CHEMBL4763239,CHEMBL4303,233.0,nM,IC50
CHEMBL4791941,CHEMBL4303,121.0,nM,IC50
CHEMBL4787078,CHEMBL4303,91.0,nM,IC50
CHEMBL4786075,CHEMBL4303,426.0,nM,IC50
CHEMBL4762355,CHEMBL4303,4470.0,nM,IC50
CHEMBL4739925,CHEMBL4303,463.0,nM,IC50
CHEMBL4756340,CHEMBL4303,513.0,nM,IC50
CHEMBL4781194,CHEMBL4303,4460.0,nM,IC50
CHEMBL4740377,CHEMBL4303,33.0,nM,IC50
CHEMBL4744768,CHEMBL4303,5000.0,nM,IC50
CHEMBL4474770,CHEMBL4303,9550.0,nM,IC50
CHEMBL109480,CHEMBL4303,810.0,nM,IC50
CHEMBL4777557,CHEMBL4303,5600.0,nM,IC50
CHEMBL4778213,CHEMBL4303,9800.0,nM,IC50
CHEMBL4777111,CHEMBL4303,1800.0,nM,IC50
CHEMBL4746322,CHEMBL4303,40000.0,nM,IC50
CHEMBL4760861,CHEMBL4303,40000.0,nM,IC50
CHEMBL4748845,CHEMBL4303,1700.0,nM,IC50
CHEMBL4745924,CHEMBL4303,14600.0,nM,IC50
CHEMBL4741221,CHEMBL4303,180.0,nM,IC50
CHEMBL4777925,CHEMBL4303,5000.0,nM,IC50
CHEMBL4759116,CHEMBL4303,2700.0,nM,IC50
CHEMBL5072089,CHEMBL4303,89000.0,nM,IC50
CHEMBL5087309,CHEMBL4303,218000.0,nM,IC50
CHEMBL424824,CHEMBL4303,250000.0,nM,IC50
CHEMBL252164,CHEMBL4303,21.0,nM,IC50
CHEMBL5269682,CHEMBL4303,5100.0,nM,IC50
CHEMBL5284971,CHEMBL4303,14910.0,nM,IC50
CHEMBL5267515,CHEMBL4303,50000.0,nM,IC50
CHEMBL5289079,CHEMBL4303,50000.0,nM,IC50
CHEMBL5287231,CHEMBL4303,50000.0,nM,IC50
CHEMBL5274560,CHEMBL4303,50000.0,nM,IC50
CHEMBL5289273,CHEMBL4303,50000.0,nM,IC50
CHEMBL5277885,CHEMBL4303,5230.0,nM,IC50
CHEMBL5284961,CHEMBL4303,50000.0,nM,IC50
CHEMBL5271250,CHEMBL4303,4570.0,nM,IC50
CHEMBL5284462,CHEMBL4303,2400.0,nM,IC50
CHEMBL5272337,CHEMBL4303,2070.0,nM,IC50
CHEMBL5273982,CHEMBL4303,50000.0,nM,IC50
CHEMBL5284774,CHEMBL4303,50000.0,nM,IC50
CHEMBL5279505,CHEMBL4303,5160.0,nM,IC50
CHEMBL5273536,CHEMBL4303,4980.0,nM,IC50
CHEMBL5277792,CHEMBL4303,30500.0,nM,IC50
CHEMBL5272363,CHEMBL4303,50000.0,nM,IC50
CHEMBL5280465,CHEMBL4303,426.0,nM,IC50
CHEMBL5267711,CHEMBL4303,17940.0,nM,IC50
CHEMBL5270730,CHEMBL4303,39920.0,nM,IC50
CHEMBL5276392,CHEMBL4303,50000.0,nM,IC50
CHEMBL5270073,CHEMBL4303,50000.0,nM,IC50
CHEMBL5267805,CHEMBL4303,3670.0,nM,IC50
CHEMBL5281407,CHEMBL4303,4280.0,nM,IC50
CHEMBL5273850,CHEMBL4303,3790.0,nM,IC50
CHEMBL5283046,CHEMBL4303,2740.0,nM,IC50
CHEMBL5274479,CHEMBL4303,2550.0,nM,IC50
CHEMBL5281828,CHEMBL4303,4840.0,nM,IC50
CHEMBL5288026,CHEMBL4303,4400.0,nM,IC50
CHEMBL5279420,CHEMBL4303,3980.0,nM,IC50
CHEMBL5290423,CHEMBL4303,4150.0,nM,IC50
CHEMBL5288385,CHEMBL4303,2120.0,nM,IC50
CHEMBL5277312,CHEMBL4303,328.0,nM,IC50
CHEMBL5286973,CHEMBL4303,563.0,nM,IC50
CHEMBL5289895,CHEMBL4303,639.0,nM,IC50
CHEMBL5276395,CHEMBL4303,48.0,nM,IC50
CHEMBL5279033,CHEMBL4303,22350.0,nM,IC50
CHEMBL5286309,CHEMBL4303,4550.0,nM,IC50
CHEMBL5275106,CHEMBL4303,3970.0,nM,IC50
CHEMBL5276326,CHEMBL4303,12920.0,nM,IC50
CHEMBL5273198,CHEMBL4303,50000.0,nM,IC50
CHEMBL5400343,CHEMBL4303,96140.0,nM,IC50
CHEMBL5414316,CHEMBL4303,100000.0,nM,IC50
CHEMBL5432073,CHEMBL4303,100000.0,nM,IC50
CHEMBL5404406,CHEMBL4303,100000.0,nM,IC50
CHEMBL5399553,CHEMBL4303,100000.0,nM,IC50
CHEMBL5425276,CHEMBL4303,100000.0,nM,IC50
CHEMBL5437480,CHEMBL4303,8390.0,nM,IC50
CHEMBL5398860,CHEMBL4303,100000.0,nM,IC50
CHEMBL5434857,CHEMBL4303,100000.0,nM,IC50
CHEMBL5398408,CHEMBL4303,100000.0,nM,IC50
CHEMBL5397907,CHEMBL4303,100000.0,nM,IC50
CHEMBL5419640,CHEMBL4303,100000.0,nM,IC50
CHEMBL5400074,CHEMBL4303,100000.0,nM,IC50
CHEMBL5439550,CHEMBL4303,100000.0,nM,IC50
CHEMBL3661115,CHEMBL4303,21.3,nM,IC50
CHEMBL4474770,CHEMBL4303,180.0,nM,IC50
CHEMBL1215467,CHEMBL4303,4.0,nM,IC50
CHEMBL5633917,CHEMBL4303,1600.0,nM,IC50
CHEMBL1254575,CHEMBL4303,4470.0,nM,IC50
CHEMBL1232461,CHEMBL4303,40.0,nM,IC50
